HealthTopic;Population;Indicator;Unit;Time;RegionCode;RegionName;NumValue;TxtValue
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;AT;Austria;12,95546558;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;BE;Belgium;7,97413793;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;BG;Bulgaria;45,78313253;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;CY;Cyprus;12,74509803;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;CZ;Czechia;19,29530201;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;DE;Germany;10,55574973;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;DK;Denmark;2,28215767;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;EE;Estonia;3,61445783;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;EL;Greece;31,37996219;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;ES;Spain;12,1;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;FI;Finland;4,87804878;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;FR;France;12,54661694;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;HR;Croatia;17,45283018;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;HU;Hungary;19,81981981;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;IE;Ireland;11,19133574;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;IS;Iceland;9,375;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;IT;Italy;19,12280701;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;LT;Lithuania;13,125;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;LU;Luxembourg;8,1081081;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;LV;Latvia;25,97402597;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;MT;Malta;14,28571428;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;NL;Netherlands;2,74725274;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;NO;Norway;6,44067796;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;PL;Poland;20,36199095;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;PT;Portugal;15,2023692;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;RO;Romania;46,03960396;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;SE;Sweden;6,60024906;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;SI;Slovenia;14,39688715;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;R - resistant isolates, percentage  ;%;2021;SK;Slovakia;32,41106719;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;AT;Austria;35;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;BE;Belgium;383;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;BG;Bulgaria;1;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;CY;Cyprus;4;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;CZ;Czechia;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;DE;Germany;49;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;DK;Denmark;328;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;EE;Estonia;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;EL;Greece;54;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;ES;Spain;592;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;FI;Finland;416;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;FR;France;3172;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;HR;Croatia;172;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;HU;Hungary;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;IE;Ireland;151;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;IS;Iceland;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;IT;Italy;925;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;LT;Lithuania;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;LU;Luxembourg;34;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;LV;Latvia;57;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;MT;Malta;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;NL;Netherlands;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;NO;Norway;29;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;PL;Poland;1;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;PT;Portugal;255;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;RO;Romania;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;SE;Sweden;63;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;SI;Slovenia;220;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;S - susceptible isolates;N;2021;SK;Slovakia;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;AT;Austria;741;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;BE;Belgium;464;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;BG;Bulgaria;83;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;CY;Cyprus;102;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;CZ;Czechia;596;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;DE;Germany;2861;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;DK;Denmark;482;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;EE;Estonia;83;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;EL;Greece;529;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;ES;Spain;1000;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;FI;Finland;451;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;FR;France;3754;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;HR;Croatia;212;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;HU;Hungary;1221;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;IE;Ireland;277;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;IS;Iceland;32;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;IT;Italy;4560;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;LT;Lithuania;160;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;LU;Luxembourg;37;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;LV;Latvia;77;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;MT;Malta;35;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;NL;Netherlands;728;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;NO;Norway;295;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;PL;Poland;442;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;PT;Portugal;1013;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;RO;Romania;202;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;SE;Sweden;803;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;SI;Slovenia;257;
Antimicrobial resistance;Pseudomonas aeruginosa|Ceftazidime;Total tested isolates;N;2021;SK;Slovakia;253;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;AT;Austria;12;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;BE;Belgium;20;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;BG;Bulgaria;26;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;CY;Cyprus;8;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;CZ;Czechia;91;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;DE;Germany;175;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;DK;Denmark;3;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;EE;Estonia;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;EL;Greece;120;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;ES;Spain;108;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;FI;Finland;7;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;FR;France;250;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;HR;Croatia;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;HU;Hungary;189;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;IE;Ireland;14;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;IS;Iceland;1;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;IT;Italy;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;LT;Lithuania;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;LU;Luxembourg;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;LV;Latvia;3;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;MT;Malta;3;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;NL;Netherlands;6;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;NO;Norway;7;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;PL;Poland;74;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;PT;Portugal;111;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;RO;Romania;67;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;SE;Sweden;19;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;SI;Slovenia;18;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates;N;2021;SK;Slovakia;83;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;AT;Austria;4,30107526;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;BE;Belgium;8,23045267;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;BG;Bulgaria;31,3253012;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;CY;Cyprus;11,59420289;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;CZ;Czechia;15,44991511;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;DE;Germany;6,80139914;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;DK;Denmark;1,33333333;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;EE;Estonia;-;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;EL;Greece;31,74603174;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;ES;Spain;11,44067796;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;FI;Finland;1,55555555;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;FR;France;8,21287779;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;HR;Croatia;-;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;HU;Hungary;16,15384615;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;IE;Ireland;6,22222222;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;IS;Iceland;3,22580645;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;IT;Italy;-;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;LT;Lithuania;-;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;LU;Luxembourg;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;LV;Latvia;13,04347826;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;MT;Malta;8,57142857;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;NL;Netherlands;0,86206896;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;NO;Norway;2,66159695;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;PL;Poland;23,27044025;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;PT;Portugal;12,72935779;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;RO;Romania;42,13836477;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;SE;Sweden;3,38078291;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;SI;Slovenia;10,34482758;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);R - resistant isolates, percentage  ;%;2021;SK;Slovakia;34,01639344;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;AT;Austria;279;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;BE;Belgium;243;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;BG;Bulgaria;83;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;CY;Cyprus;69;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;CZ;Czechia;589;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;DE;Germany;2573;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;DK;Denmark;225;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;EE;Estonia;5;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;EL;Greece;378;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;ES;Spain;944;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;FI;Finland;450;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;FR;France;3044;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;HR;Croatia;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;HU;Hungary;1170;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;IE;Ireland;225;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;IS;Iceland;31;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;IT;Italy;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;LT;Lithuania;0;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;LU;Luxembourg;35;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;LV;Latvia;23;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;MT;Malta;35;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;NL;Netherlands;696;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;NO;Norway;263;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;PL;Poland;318;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;PT;Portugal;872;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;RO;Romania;159;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;SE;Sweden;562;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;SI;Slovenia;174;
Antimicrobial resistance;Pseudomonas aeruginosa|Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems);Total tested isolates;N;2021;SK;Slovakia;244;
Antimicrobial resistance;Pseudomonas aeruginosa|Data quality;Completeness age;%;2021;AT;Austria;100;
Antimicrobial resistance;Pseudomonas aeruginosa|Data quality;Completeness age;%;2021;BE;Belgium;81,47138964;
Antimicrobial resistance;Pseudomonas aeruginosa|Data quality;Completeness age;%;2021;BG;Bulgaria;100;
